Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0603694021701813
Gabon,GAB,Voice and Accountability: Estimate,VA.EST,-0.880173981189728
Gabon,GAB,Rule of Law: Estimate,RL.EST,-0.823756873607635
Gabon,GAB,Regulatory Quality: Estimate,RQ.EST,-0.702257215976715
Gabon,GAB,Government Effectiveness: Estimate,GE.EST,-0.685424149036407
Gabon,GAB,Control of Corruption: Estimate,CC.EST,-1.04297661781311
Gabon,GAB,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.790375490334226
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.713
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.5
Gabon,GAB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.2
Gabon,GAB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.133703754442564
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0439732819795609
"Gambia, The",GMB,Voice and Accountability: Estimate,VA.EST,-0.04075588285923
"Gambia, The",GMB,Rule of Law: Estimate,RL.EST,-0.455120772123337
"Gambia, The",GMB,Regulatory Quality: Estimate,RQ.EST,-0.714570105075836
"Gambia, The",GMB,Government Effectiveness: Estimate,GE.EST,-0.653572559356689
"Gambia, The",GMB,Control of Corruption: Estimate,CC.EST,-0.275547713041306
"Gambia, The",GMB,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.45046792251584
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.859
"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.4
"Gambia, The",GMB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.9
"Gambia, The",GMB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.166889818583181
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.43653005361557
Georgia,GEO,Voice and Accountability: Estimate,VA.EST,0.0156398266553879
Georgia,GEO,Rule of Law: Estimate,RL.EST,0.16946941614151
Georgia,GEO,Regulatory Quality: Estimate,RQ.EST,1.0323086977005
Georgia,GEO,Government Effectiveness: Estimate,GE.EST,0.650143086910248
Georgia,GEO,Control of Corruption: Estimate,CC.EST,0.620420038700104
Georgia,GEO,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0337994392010845
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.141
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Georgia,GEO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.1
Georgia,GEO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0851177992631384
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.628491878509521
Germany,DEU,Voice and Accountability: Estimate,VA.EST,1.41448700428009
Germany,DEU,Rule of Law: Estimate,RL.EST,1.53199517726898
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,1.52229499816895
Germany,DEU,Government Effectiveness: Estimate,GE.EST,1.28929960727692
Germany,DEU,Control of Corruption: Estimate,CC.EST,1.81836342811584
Germany,DEU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0051918951581377
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6080487804878
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Germany,DEU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.1
Germany,DEU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.140145545783946
Ghana,GHA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.195024788379669
Ghana,GHA,Voice and Accountability: Estimate,VA.EST,0.400153130292892
Ghana,GHA,Rule of Law: Estimate,RL.EST,-0.0795473381876945
Ghana,GHA,Regulatory Quality: Estimate,RQ.EST,-0.178818702697754
Ghana,GHA,Government Effectiveness: Estimate,GE.EST,-0.106421269476414
Ghana,GHA,Control of Corruption: Estimate,CC.EST,-0.0643710345029831
Ghana,GHA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.775197810640793
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.246
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.1
Ghana,GHA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.2
Ghana,GHA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.142082065930374
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.106463775038719
Greece,GRC,Voice and Accountability: Estimate,VA.EST,0.956881701946259
Greece,GRC,Rule of Law: Estimate,RL.EST,0.325134873390198
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,0.464378982782364
Greece,GRC,Government Effectiveness: Estimate,GE.EST,0.446967661380768
Greece,GRC,Control of Corruption: Estimate,CC.EST,0.0375978611409664
Greece,GRC,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.01002493824637
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.7878048780488
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Greece,GRC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.3
Greece,GRC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.178324627987554
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.03362321853638
Grenada,GRD,Voice and Accountability: Estimate,VA.EST,0.705830216407776
Grenada,GRD,Rule of Law: Estimate,RL.EST,0.555590093135834
Grenada,GRD,Regulatory Quality: Estimate,RQ.EST,0.393730491399765
Grenada,GRD,Government Effectiveness: Estimate,GE.EST,0.0385159365832806
Grenada,GRD,Control of Corruption: Estimate,CC.EST,0.484212607145309
Grenada,GRD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0729230056928443
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.151
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.2
Grenada,GRD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.9
Grenada,GRD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0256601062328398
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.262850880622864
Guatemala,GTM,Voice and Accountability: Estimate,VA.EST,-0.522613763809204
Guatemala,GTM,Rule of Law: Estimate,RL.EST,-1.12746357917786
Guatemala,GTM,Regulatory Quality: Estimate,RQ.EST,-0.291810005903244
Guatemala,GTM,Government Effectiveness: Estimate,GE.EST,-0.907798588275909
Guatemala,GTM,Control of Corruption: Estimate,CC.EST,-1.21014869213104
Guatemala,GTM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.240612856119361
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.206
Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1
Guatemala,GTM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.4
Guatemala,GTM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0870691791522319
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.838682115077972
Guinea,GIN,Voice and Accountability: Estimate,VA.EST,-1.08316206932068
Guinea,GIN,Rule of Law: Estimate,RL.EST,-1.09771931171417
Guinea,GIN,Regulatory Quality: Estimate,RQ.EST,-1.05010461807251
Guinea,GIN,Government Effectiveness: Estimate,GE.EST,-0.914215862751007
Guinea,GIN,Control of Corruption: Estimate,CC.EST,-0.971789538860321
Guinea,GIN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.18656352059565
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.432
Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,47.7
Guinea,GIN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,63.1
Guinea,GIN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.394865485836246
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.385944873094559
Guinea-Bissau,GNB,Voice and Accountability: Estimate,VA.EST,-0.417198479175568
Guinea-Bissau,GNB,Rule of Law: Estimate,RL.EST,-1.45402991771698
Guinea-Bissau,GNB,Regulatory Quality: Estimate,RQ.EST,-1.32148897647858
Guinea-Bissau,GNB,Government Effectiveness: Estimate,GE.EST,-1.4869327545166
Guinea-Bissau,GNB,Control of Corruption: Estimate,CC.EST,-1.18545567989349
Guinea-Bissau,GNB,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.0503449660325
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.605
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.4
Guinea-Bissau,GNB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,44.3
Guinea-Bissau,GNB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.184288318992519
Guyana,GUY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0207335669547319
Guyana,GUY,Voice and Accountability: Estimate,VA.EST,0.193488836288452
Guyana,GUY,Rule of Law: Estimate,RL.EST,-0.313437700271606
Guyana,GUY,Regulatory Quality: Estimate,RQ.EST,-0.527693390846252
Guyana,GUY,Government Effectiveness: Estimate,GE.EST,-0.266314893960953
Guyana,GUY,Control of Corruption: Estimate,CC.EST,-0.295522034168243
Guyana,GUY,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.203535854855742
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.888
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,93
Guyana,GUY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.6
Guyana,GUY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.118057000841004
Haiti,HTI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.4191986322403
Haiti,HTI,Voice and Accountability: Estimate,VA.EST,-1.19272232055664
Haiti,HTI,Rule of Law: Estimate,RL.EST,-1.37795209884644
Haiti,HTI,Regulatory Quality: Estimate,RQ.EST,-1.31438434123993
Haiti,HTI,Government Effectiveness: Estimate,GE.EST,-2.22816133499146
Haiti,HTI,Control of Corruption: Estimate,CC.EST,-1.45918750762939
Haiti,HTI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.869533204995152
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.948
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,49.3
Haiti,HTI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.5
Haiti,HTI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0873639100643746
Honduras,HND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.568361818790436
Honduras,HND,Voice and Accountability: Estimate,VA.EST,-0.49105179309845
Honduras,HND,Rule of Law: Estimate,RL.EST,-1.0175416469574
Honduras,HND,Regulatory Quality: Estimate,RQ.EST,-0.485292732715607
Honduras,HND,Government Effectiveness: Estimate,GE.EST,-0.86729633808136
Honduras,HND,Control of Corruption: Estimate,CC.EST,-1.00228834152222
Honduras,HND,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.125734932834941
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.715
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.4
Honduras,HND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.7
Honduras,HND,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0972871227782603
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.678676307201385
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,0.425347447395325
Hungary,HUN,Rule of Law: Estimate,RL.EST,0.422067135572433
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,0.406537681818008
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,0.533869922161102
Hungary,HUN,Control of Corruption: Estimate,CC.EST,-0.103261694312096
Hungary,HUN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0167717914624517
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.8682926829268
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Hungary,HUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.2
Hungary,HUN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.432861943593563
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.24969923496246
Iceland,ISL,Voice and Accountability: Estimate,VA.EST,1.4274594783783
Iceland,ISL,Rule of Law: Estimate,RL.EST,1.70290505886078
Iceland,ISL,Regulatory Quality: Estimate,RQ.EST,1.30729651451111
Iceland,ISL,Government Effectiveness: Estimate,GE.EST,1.5629870891571
Iceland,ISL,Control of Corruption: Estimate,CC.EST,1.56749963760376
Iceland,ISL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00772699024904166
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.119512195122
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Iceland,ISL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2
Iceland,ISL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.316751439124824
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.615027368068695
India,IND,Voice and Accountability: Estimate,VA.EST,0.0458774901926517
India,IND,Rule of Law: Estimate,RL.EST,0.113943412899971
India,IND,Regulatory Quality: Estimate,RQ.EST,-0.0504464171826839
India,IND,Government Effectiveness: Estimate,GE.EST,0.369541674852371
India,IND,Control of Corruption: Estimate,CC.EST,-0.322223275899887
India,IND,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.174890497574788
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.698
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.2
India,IND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.6
India,IND,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.108057404989137
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.553894221782684
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,0.14396958053112
Indonesia,IDN,Rule of Law: Estimate,RL.EST,-0.1881303191185
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,0.205959960818291
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,0.436147511005402
Indonesia,IDN,Control of Corruption: Estimate,CC.EST,-0.435335576534271
Indonesia,IDN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.283632535229711
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.925
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Indonesia,IDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.5
Indonesia,IDN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0637734378074504
"Iran, Islamic Rep.",IRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.62561237812042
"Iran, Islamic Rep.",IRN,Voice and Accountability: Estimate,VA.EST,-1.4606020450592
"Iran, Islamic Rep.",IRN,Rule of Law: Estimate,RL.EST,-1.01758456230164
"Iran, Islamic Rep.",IRN,Regulatory Quality: Estimate,RQ.EST,-1.59271132946014
"Iran, Islamic Rep.",IRN,Government Effectiveness: Estimate,GE.EST,-0.882911622524261
"Iran, Islamic Rep.",IRN,Control of Corruption: Estimate,CC.EST,-1.12661647796631
"Iran, Islamic Rep.",IRN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.032861379311177
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.799
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Iran, Islamic Rep.",IRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11
"Iran, Islamic Rep.",IRN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.175360315237952
Iraq,IRQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.40930914878845
Iraq,IRQ,Voice and Accountability: Estimate,VA.EST,-0.948578834533691
Iraq,IRQ,Rule of Law: Estimate,RL.EST,-1.74994015693665
Iraq,IRQ,Regulatory Quality: Estimate,RQ.EST,-1.18048512935638
Iraq,IRQ,Government Effectiveness: Estimate,GE.EST,-1.30276036262512
Iraq,IRQ,Control of Corruption: Estimate,CC.EST,-1.21335303783417
Iraq,IRQ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.194817177706665
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.037
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Iraq,IRQ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.5
Iraq,IRQ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.112751029593435
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.88466739654541
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,1.45429503917694
Ireland,IRL,Rule of Law: Estimate,RL.EST,1.52677750587463
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,1.63956081867218
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,1.5485702753067
Ireland,IRL,Control of Corruption: Estimate,CC.EST,1.67441475391388
Ireland,IRL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.009068032629063
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.509756097561
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Ireland,IRL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.3
Ireland,IRL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0855580340528649
Israel,ISR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.22896540164948
Israel,ISR,Voice and Accountability: Estimate,VA.EST,0.677817583084106
Israel,ISR,Rule of Law: Estimate,RL.EST,0.944517552852631
Israel,ISR,Regulatory Quality: Estimate,RQ.EST,1.20628762245178
Israel,ISR,Government Effectiveness: Estimate,GE.EST,1.23610758781433
Israel,ISR,Control of Corruption: Estimate,CC.EST,0.781028926372528
Israel,ISR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00824388804549612
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Israel,ISR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.7
Israel,ISR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0280931205859273
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.466298222541809
Italy,ITA,Voice and Accountability: Estimate,VA.EST,1.07431793212891
Italy,ITA,Rule of Law: Estimate,RL.EST,0.296974033117294
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,0.510931491851807
Italy,ITA,Government Effectiveness: Estimate,GE.EST,0.448645293712616
Italy,ITA,Control of Corruption: Estimate,CC.EST,0.527714252471924
Italy,ITA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00950995624196632
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Italy,ITA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.4
Italy,ITA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.120048072931987
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.364242792129517
Jamaica,JAM,Voice and Accountability: Estimate,VA.EST,0.59103798866272
Jamaica,JAM,Rule of Law: Estimate,RL.EST,-0.070953443646431
Jamaica,JAM,Regulatory Quality: Estimate,RQ.EST,0.190213531255722
Jamaica,JAM,Government Effectiveness: Estimate,GE.EST,0.603865921497345
Jamaica,JAM,Control of Corruption: Estimate,CC.EST,-0.02332185767591
Jamaica,JAM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.179520235688127
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.481
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Jamaica,JAM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.3
Jamaica,JAM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0422662605348654
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.0326372385025
Japan,JPN,Voice and Accountability: Estimate,VA.EST,1.02100276947021
Japan,JPN,Rule of Law: Estimate,RL.EST,1.55796921253204
Japan,JPN,Regulatory Quality: Estimate,RQ.EST,1.43877255916595
Japan,JPN,Government Effectiveness: Estimate,GE.EST,1.61941540241241
Japan,JPN,Control of Corruption: Estimate,CC.EST,1.53992962837219
Japan,JPN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00511862078919651
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.9963414634146
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Japan,JPN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.8
Japan,JPN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0324955073522524
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.234430953860283
Jordan,JOR,Voice and Accountability: Estimate,VA.EST,-0.802089989185333
Jordan,JOR,Rule of Law: Estimate,RL.EST,0.217392534017563
Jordan,JOR,Regulatory Quality: Estimate,RQ.EST,0.156793341040611
Jordan,JOR,Government Effectiveness: Estimate,GE.EST,0.1941107660532
Jordan,JOR,Control of Corruption: Estimate,CC.EST,0.0730289965867996
Jordan,JOR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0920789244833096
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.088
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Jordan,JOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.6
Jordan,JOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0180003967568988
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.4683538377285
Kazakhstan,KAZ,Voice and Accountability: Estimate,VA.EST,-1.06711661815643
Kazakhstan,KAZ,Rule of Law: Estimate,RL.EST,-0.474670082330704
Kazakhstan,KAZ,Regulatory Quality: Estimate,RQ.EST,-0.0112340543419123
Kazakhstan,KAZ,Government Effectiveness: Estimate,GE.EST,0.142756044864655
Kazakhstan,KAZ,Control of Corruption: Estimate,CC.EST,-0.185685604810715
Kazakhstan,KAZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0381416315818391
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.503
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kazakhstan,KAZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.7
Kazakhstan,KAZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,1.48092233794031
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.947280883789062
Kenya,KEN,Voice and Accountability: Estimate,VA.EST,-0.150899544358253
Kenya,KEN,Rule of Law: Estimate,RL.EST,-0.317989438772202
Kenya,KEN,Regulatory Quality: Estimate,RQ.EST,-0.380829960107803
Kenya,KEN,Government Effectiveness: Estimate,GE.EST,-0.329533219337463
Kenya,KEN,Control of Corruption: Estimate,CC.EST,-0.759503602981567
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.508917588333458
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.549
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,76
Kenya,KEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.8
Kenya,KEN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.122246231373725
Kiribati,KIR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.10384833812714
Kiribati,KIR,Voice and Accountability: Estimate,VA.EST,1.09145033359528
Kiribati,KIR,Rule of Law: Estimate,RL.EST,0.625911593437195
Kiribati,KIR,Regulatory Quality: Estimate,RQ.EST,-0.261825948953629
Kiribati,KIR,Government Effectiveness: Estimate,GE.EST,0.166980341076851
Kiribati,KIR,Control of Corruption: Estimate,CC.EST,0.236451625823975
Kiribati,KIR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.272679795613952
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.269
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.4
Kiribati,KIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40.6
Kiribati,KIR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0153293119438334
"Korea, Rep.",KOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.579976737499237
"Korea, Rep.",KOR,Voice and Accountability: Estimate,VA.EST,0.878113925457001
"Korea, Rep.",KOR,Rule of Law: Estimate,RL.EST,1.1581643819809
"Korea, Rep.",KOR,Regulatory Quality: Estimate,RQ.EST,1.1452225446701
"Korea, Rep.",KOR,Government Effectiveness: Estimate,GE.EST,1.34904730319977
"Korea, Rep.",KOR,Control of Corruption: Estimate,CC.EST,0.748368859291077
"Korea, Rep.",KOR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0042750053913843
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6804878048781
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Korea, Rep.",KOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.4
"Korea, Rep.",KOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0255454688153786
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.291892021894455
Kuwait,KWT,Voice and Accountability: Estimate,VA.EST,-0.684839248657227
Kuwait,KWT,Rule of Law: Estimate,RL.EST,0.278637081384659
Kuwait,KWT,Regulatory Quality: Estimate,RQ.EST,0.21008063852787
Kuwait,KWT,Government Effectiveness: Estimate,GE.EST,0.1114886328578
Kuwait,KWT,Control of Corruption: Estimate,CC.EST,0.127275705337524
Kuwait,KWT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0109431869140689
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.5878048780488
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kuwait,KWT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.6
